	sourceUrl	sourceName	hasAnswer	targetLocation	language	ID	dateLastChanged	question	answer
10	https://www.who.int/news-room/q-a-detail/q-a-coronaviruses	World Health Organization (WHO)	True		en	World Health Organization (WHO)|||-6863481338936046402	1593108141.2554255	Should blood centers routinely screen blood products for COVID-19 virus?	No, although RNA fragments of SARS-CoV-2 were detected in blood of symptomatic COVID-19 patients, this does not mean that the virus is viable/infectious. In general, respiratory viruses are not known to be transmitted by blood transfusion. Blood centers should have routine blood donor screening measures in place to prevent individuals with respiratory symptoms or fever from donating blood.  As precautionary measures, blood centers might encourage self-deferral of those with travel history to an COVID-19 affected country in the previous 14 days, or of those who have been diagnosed with COVID-19 or are close contact with a confirmed COVID-19 case.
11	https://www.who.int/news-room/q-a-detail/q-a-coronaviruses	World Health Organization (WHO)	True		en	World Health Organization (WHO)|||-3145546818709093823	1593108141.2554255	Are boots, impermeable aprons, or coverall suits required as routine personal protective equipment (PE) for healthcare workers (HCW) caring for patients with suspected or confirmed 2019-nCoV infection?	"No. Current WHO guidance for HCW caring for suspected or confirmed 2019-nCoV acute respiratory disease patients recommends the use of contact and droplet precautions, in addition to standard precautions which should always be used by all HCW for all patients.
    In terms of PPE, contact and droplet precautions include wearing disposable gloves to protect hands, and clean, non-sterile, long-sleeve gown to protect clothes from contamination, medical masks to protect nose and mouth, and eye protection (e.g.,
    goggles, face shield), before entering the room where suspected or confirmed 2019-nCoV acute respiratory disease patients are admitted. Respirators (e.g. N95) are only required for aerosol generating procedures.Click here for more information on PPE for HCW caring for suspected or confirmed nCoV patients."
12	https://www.who.int/news-room/q-a-detail/q-a-coronaviruses	World Health Organization (WHO)	True		en	World Health Organization (WHO)|||-3940448629101310478	1593108141.2554255	Can disposable medical face masks be sterilized and reused?	"No. Disposable medical face masks are intended for a single use only. After use they should be removed using appropriate techniques (i.e. do no touch the front, remove by pulling the elastic ear straps or laces from behind) and disposed of immediately
    in an infectious waste bin with a lid, followed by hand hygiene.Click here for more information on using masks in the context of the nCoV outbreak."
13	https://www.who.int/news-room/q-a-detail/q-a-coronaviruses	World Health Organization (WHO)	True		en	World Health Organization (WHO)|||-6774063683545327913	1593108141.2554255	Why does WHO recommend contact and droplet precautions and not routine use of airborne precautions for healthcare workers providing care to patients with suspected/confirmed 2019-nCoV infection?	"WHO developed its rapid guidance based on the consensus of international experts who considered the currently available evidence on the modes of transmission of 2019-nCoV. This evidence demonstrates viral transmission by droplets and contact with contaminated
    surfaces of equipment; it does not support routine airborne transmission. Airborne transmission may happen, as has been shown with other viral respiratory diseases, during aerosol-generating procedures (e.g., tracheal intubation, bronchoscopy), thus
    WHO recommends airborne precautions for these procedures. Click here for more information about healthcare worker protection for 2019-nCoV."
14	https://www.who.int/news-room/q-a-detail/q-a-coronaviruses	World Health Organization (WHO)	True		en	World Health Organization (WHO)|||-8272606201433540167	1593108141.2554255	Does WHO recommend routine wearing masks for healthy people during the 2019 nCoV outbreak?	"No. WHO does not recommend that asymptomatic individuals (i.e., who do not have respiratory symptoms) in the community should wear medical masks, as currently there is no evidence that routine use of medical masks by healthy individuals prevents 2019-nCoV
    transmission. Masks are recommended to be used by symptomatic persons in the community. Misuse and overuse of medical masks may cause serious issues of shortage of stocks and lack of mask availability for those who actually need to wear them. In health care facilities where health care workers are directly taking care of suspect or confirmed 2019-nCoV acute respiratory disease patients, masks are an important part of containing 2019-nCoV spread between people, along with other PPE and hand
    hygiene.Click here for more information on medical mask use."
15	https://www.who.int/news-room/q-a-detail/q-a-coronaviruses	World Health Organization (WHO)	True		en	World Health Organization (WHO)|||-2509132841847281803	1593108141.2554255	Can patients with suspected and confirmed nCoV infection be cohorted in the same room?	Ideally, suspected and confirmed 2019-nCoV acute respiratory disease patients should be isolated in single rooms. However, when this is not feasible (e.g., limited number of single rooms), cohorting is an acceptable option. Some patients with suspected 2019-nCoV infection may actually have other respiratory illnesses, hence they must be cohorted separately from patients with confirmed 2019-nCoV infection. A minimum of 1-meter distance between beds should be maintained at all times.
16	https://www.bmwi.de/Redaktion/DE/FAQ/Coronavirus/faq-coronavirus.html	Bundesministerium für Wirtschaft und Energie	True	DE	de	Bundesministerium für Wirtschaft und Energie|||8470087853530103568	1593108141.2554255	Wo erfahre ich, welche Messen abgesagt werden?	"Der Ausstellungs- und Messe-Ausschuss der Deutschen Wirtschaft informiert auf seiner Internetseite über Terminverschiebungen, Neuterminierungen und Absagen von Messen in Deutschland und im Ausland. Die Datenbank wird regelmäßig aktualisiert.
Um die Richtigkeit der Informationen zu bestätigen, empfiehlt es sich, sich mit dem Veranstalter in Verbindung zu setzen. Kontaktdaten können in der Regel über die Datenbank des Ausstellungs- und Messe-Ausschusses der Deutschen Wirtschaft recherchiert werden.
Aussteller des Auslandsmesseprogramms wenden sich bitte zunächst an die jeweiligen Durchführungsgesellschaften.
Eine Übersicht zu Messen und ihren aktuellen Stand in China ist auf dem Wechat-Kanal „EPzhanhui“ veröffentlicht (auf Chinesisch)."
17	https://www.bmwi.de/Redaktion/DE/FAQ/Coronavirus/faq-coronavirus.html	Bundesministerium für Wirtschaft und Energie	True	DE	de	Bundesministerium für Wirtschaft und Energie|||5310312410372288260	1593108141.2554255	Was sind die Voraussetzungen für eine Entschädigung der Arbeitnehmer, Selbständigen und Freiberufler?	"Wer aufgrund des Infektionsschutzgesetzes  (IfSG) einem Tätigkeitsverbot oder einer Quarantäne (§ 30 IfSG) unterliegt oder unterworfen wird beziehungsweise wurde, kann Entschädigung nach §§ 56 ff. IfSG auf Antrag erhalten.
Voraussetzung ist in beiden Fällen ein die Person betreffender Bescheid des Gesundheitsamtes zum persönlichen Tätigkeitsverbot oder zur angeordneten Quarantäne und ein Verdienstausfall.
Entschädigungsberechtigt nach § 56 IfSG sind Ausscheider, Ansteckungsverdächtige, Krankheitsverdächtige oder sonstige Träger von Krankheitserregern, die einem behördlich angeordneten Tätigkeitsverbot oder einer behördlich angeordneten Quarantäne unterworfen waren oder sind.
Die ""zuständige Behörde"" bei der nach § 56 Infektionsschutzgesetz Entschädigung beantragt werden kann, ist beim jeweiligen Bundesland angesiedelt.
Weitere Informationen dazu erhalten Sie bei den zuständigen Stellen der Bundesländer."
18	https://www.bmwi.de/Redaktion/DE/FAQ/Coronavirus/faq-coronavirus.html	Bundesministerium für Wirtschaft und Energie	True	DE	de	Bundesministerium für Wirtschaft und Energie|||-6979995776116992089	1593108141.2554255	Wer informiert zum Gesundheits- und Arbeitsschutz?	"Das Robert Koch-Institut erfasst kontinuierlich die aktuelle Lage, bewertet alle Informationen und schätzt das Risiko für die Bevölkerung in Deutschland ein: https://www.rki.de/ncov.html
Die Bundeszentrale für gesundheitliche Aufklärung (BZgA)
veröffentlicht Hygienetipps, Informationen zur Sicherheit importierter Waren und Antworten auf häufig gestellte Fragen (FAQ): BZgA Website.Die Bundesanstalt für Arbeitsschutz und Arbeitsmedizin (BAuA) informiert zum Umgang mit dem Coronavirus aus Sicht des Arbeitsschutzes: Informationen der BAuA.Informationen über das neuartige Coronavirus für die Fachöffentlichkeit sind unter www.rki.de/covid-19 abrufbar."
19	https://www.bmwi.de/Redaktion/DE/FAQ/Coronavirus/faq-coronavirus.html	Bundesministerium für Wirtschaft und Energie	True	DE	de	Bundesministerium für Wirtschaft und Energie|||-9163981462525601787	1593108141.2554255	Welche arbeitsrechtlichen Fragen können sich im Zusammenhang mit dem Coronavirus für Arbeitnehmer und Arbeitgeber ergeben?	Kann ich zuhause bleiben? Muss ich ins Büro, wenn die Kolleginnen und Kollegen husten? Diese und andere Fragen beantwortet das Bundesministerium für Arbeit und Soziales in seinen FAQs zu arbeitsrechtlichen Auswirkungen des Coronavirus.
20	https://www.bmwi.de/Redaktion/DE/FAQ/Coronavirus/faq-coronavirus.html	Bundesministerium für Wirtschaft und Energie	True	DE	de	Bundesministerium für Wirtschaft und Energie|||5663097334887623492	1593108141.2554255	Finden im Zusammenhang mit dem Coronavirus besondere (Handels-)Beschränkungen Anwendung?	"Die Europäische Kommission hat am 15. März 2020 die Durchführungsverordnung (EU) 2020/402 über Ausfuhren medizinischer Schutzausrüstung in Drittstaaten erlassen (ergänzt durch Durchführungsverordnung (EU) 2020/402). Damit werden – wegen der Engpasssituation in Europa – bestimmte Ausfuhren aus dem Binnenmarkt in Drittstaaten unter einen Genehmigungsvorbehalt gestellt. Nach dem Inkrafttreten der Verordnung hat BMWi die nationalen Ausfuhrbeschränkung vom 4. März 2020, die am 12. März 2020 überarbeitet wurde, aufgehoben. 
Aufgrund der geänderten Rechtslage sind Lieferungen aus Deutschland in andere EU-Mitgliedstaaten sowie EFTA-Staaten nun ohne Genehmigung möglich. Für Ausfuhren in Drittstaaten sieht die oben genannte Verordnung ein Genehmigungsverfahren vor. Die für Genehmigungen zuständige Behörde in Deutschland ist das Bundesamt für Wirtschaft und Ausfuhrkontrolle (BAFA). 
Nähere Informationen finden Sie auf der BAFA-Homepage. Das BAFA hat zudem eine Telefon-Hotline (06196 908-1444) im Zusammenhang mit dem Genehmigungsverfahren für EU-Exporte von medizinischer Schutzausrüstung eingerichtet. Schriftliche Rückfragen können an die E-Mailadresse: schutzausruestung@bafa.bund.de gerichtet werden."
21	https://www.bmwi.de/Redaktion/DE/FAQ/Coronavirus/faq-coronavirus.html	Bundesministerium für Wirtschaft und Energie	True	DE	de	Bundesministerium für Wirtschaft und Energie|||8679376453233612278	1593108141.2554255	An wen wende ich mich bei Problemen im Zusammenhang mit internationalen Lieferketten?	"(Stand: 04. Mai 2020)
Das Bundesministerium für Wirtschaft und Energie hat eine „Kontaktstelle zur Sicherstellung in den Lieferketten“ eingerichtet. Ziel ist, dass die Herstellung und Lieferung benötigter Zuliefererprodukte, wo möglich, wieder reibungslos funktioniert. Die Einrichtung einer solchen Kontaktstelle wurde in der Schaltkonferenz der Bundeskanzlerin mit den Ministerpräsidenten am 15. April beschlossen. 
Die Kontaktstelle Lieferkette dient als zentrale Anlaufstelle der Bundesregierung für Unternehmen. Die Kontaktstelle behandelt sowohl Probleme bei der Herstellung und Lieferung von Zuliefererprodukten als auch der allgemeinen Rohstoffversorgung. Zudem ist ein Kommunikations- und Lösungsnetzwerk mit Bundesministerien, Länderwirtschaftsministerien und Verbänden errichtet worden, um zeitnah und fallspezifisch handeln und Erfahrungen schnell austauschen zu können. 
Unternehmen können sich bei Problemen im Zusammenhang mit internationalen Lieferketten an die Emailadresse kontaktstelle-lieferketten@bmwi.bund.de wenden.
Weitere Informationen zur Kontaktstelle Lieferkette finden Sie hier."
22	https://www.bmwi.de/Redaktion/DE/FAQ/Coronavirus/faq-coronavirus.html	Bundesministerium für Wirtschaft und Energie	True	DE	de	Bundesministerium für Wirtschaft und Energie|||-2301831839233139688	1593108141.2554255	Was umfassen die Leitlinien gegen Ausbreitung des Coronavirus – und ist mein Unternehmen davon betroffen?	"(Stand: 22. März 2020)
Bund und Länder haben Leitlinien zur weiteren Beschränkung von sozialen Kontakten im öffentlichen Bereich beschlossen. So sollen unter anderem Einzelhandel-Verkaufsstellen, Theater, Museen und Sporteinrichtungen vorerst geschlossen werden. Der Lebensmittelhandel, Apotheken, Tankstellen und weitere Einrichtungen werden nicht eingeschränkt. Die Leitlinien wurden am 22. März erweitert und umfassen neun zentrale Punkte zur Eindämmung der Ausbreitung von COVID-19:
I. Die Bürgerinnen und Bürger werden angehalten, die Kontakte zu anderen Menschen außerhalb der Angehörigen des eigenen Hausstands auf ein absolut nötiges Minimum zu reduzieren.II. In der Öffentlichkeit ist, wo immer möglich, zu anderen als den unter I. genannten Personen ein Mindestabstand von mindestens 1,5 m einzuhalten.III. Der Aufenthalt im öffentlichen Raum ist nur alleine, mit einer weiteren nicht im Haushalt lebenden Person oder im Kreis der Angehörigen des eigenen Hausstands gestattet.IV. Der Weg zur Arbeit, zur Notbetreuung, Einkäufe, Arztbesuche, Teilnahme an Sitzungen, erforderlichen Terminen und Prüfungen, Hilfe für andere oder individueller Sport und Bewegung an der frischen Luft sowie andere notwendige Tätigkeiten bleiben selbstverständlich weiter möglich.V. Gruppen feiernder Menschen auf öffentlichen Plätzen, in Wohnungen sowie privaten Einrichtungen sind angesichts der ernsten Lage in unserem Land inakzeptabel. Verstöße gegen die Kontakt-Beschränkungen sollen von den Ordnungsbehörden und der Polizei überwacht und bei Zuwiderhandlungen sanktioniert werden.VI. Gastronomiebetriebe werden geschlossen. Davon ausgenommen ist die Lieferung und Abholung mitnahmefähiger Speisen für den Verzehr zu Hause.VII. Dienstleistungsbetriebe im Bereich der Körperpflege wie Friseure, Kosmetikstudios, Massagepraxen, Tattoo-Studios und ähnliche Betriebe werden geschlossen, weil in diesem Bereich eine körperliche Nähe unabdingbar ist. Medizinisch notwendige Behandlungen bleiben weiter möglich.VIII. In allen Betrieben und insbesondere solchen mit Publikumsverkehr ist es wichtig, die Hygienevorschriften einzuhalten und wirksame Schutzmaßnahmen für Mitarbeiter und Besucher umzusetzen.IX. Diese Maßnahmen sollen eine Geltungsdauer von mindestens zwei Wochen haben.
Bund und Länder werden bei der Umsetzung dieser Einschränkungen sowie der Beurteilung ihrer Wirksamkeit eng zusammenarbeiten. Weitergehende Regelungen aufgrund von regionalen Besonderheiten oder epidemiologischen Lagen in den Ländern oder Landkreisen bleiben möglich.
Wie die Leitlinien im Einzelnen und ganz konkret umgesetzt werden, ist Sache der Bundesländer."
23	https://www.bmwi.de/Redaktion/DE/FAQ/Coronavirus/faq-coronavirus.html	Bundesministerium für Wirtschaft und Energie	True	DE	de	Bundesministerium für Wirtschaft und Energie|||-1023006079922502382	1593108141.2554255	Welche wirtschaftlichen Auswirkungen hat die Corona-Pandemie auf Auslandsmärkten?	"(Stand: 07. April 2020)
Durch die weltweite Ausbreitung des neuartigen Coronavirus kommen das öffentliche und wirtschaftliche Leben in immer mehr Ländern zum Erliegen. In einem umfangreichen Themenspecial beleuchtet die Germany Trade & Invest (GTAI) die wirtschaftlichen Auswirkungen weltweit."
24	https://www.bmwi.de/Redaktion/DE/FAQ/Coronavirus/faq-coronavirus.html	Bundesministerium für Wirtschaft und Energie	True	DE	de	Bundesministerium für Wirtschaft und Energie|||-3298363038099182482	1593108141.2554255	Zollverfahren: Informationen und Ansprechpartner im Zusammenhang mit eiligen Ein- oder Ausfuhren von Waren	"(01. April 2020)
Zur Zeit gibt es viele Fragen zu Zollverfahren im Zusammenhang mit eiligen Ein- oder Ausfuhren von Waren, die zum Beispiel zur Bekämpfung der Corona-Pandemie dringend benötigt werden.
1. Informationsangebot
Dazu stellen die dem Bundesministerium der Finanzen (BMF) unterstehenden Zollbehörden ein umfassendes, öffentlich zugängliches Informationsangebot zur Verfügung.
2. Ansprechpartner
Ansprechpartner und Kontaktdaten beim Zoll finden Sie hier.
Bei Fragen zu einem laufenden Antragsverfahren zur Bewilligung von Verfahrenserleichterungen, zu Ihrer Zollabfertigung oder anderen eingeleiteten Verfahren wenden Sie sich an Ihr örtlich zuständiges Hauptzollamt oder an das abfertigende Zollamt. 
Die zuständigen Hauptzollämter oder Zollämter beantworten ebenfalls Anfragen von Personen, die Beteiligte in zollrechtlichen Verfahren vertreten (zum Beispiel Steuerberater, Rechtsanwälte und andere gewerbliche Vertreter).
In Ergänzung zu den örtlich zuständigen Hauptzollämtern (HZA) beziehungsweise der Zollstelle an dem Einfuhr-Flughafen/Hafen hat die Generalzolldirektion (GZD) für die Bewältigung der Folgen der Corona-Pandemie die Kontaktgruppe Corona eingerichtet, um im Sinne einer Gesamtsteuerung und Koordinierung den Informationsfluss im Zusammenhang mit der Ausbreitung des Corona-Virus (COVID 19) zu konzentrieren. 
Für übergeordnete Fragen von Unternehmen und anderen Wirtschaftsbeteiligten ist die Kontaktgruppe unter folgender Mailadresse zu erreichen, um eine schnelle und koordinierte Bearbeitung der Anfragen sicherzustellen: Kontaktgruppe-Corona.gzd@zoll.bund.de."
25	https://www.bmwi.de/Redaktion/DE/FAQ/Coronavirus/faq-coronavirus.html	Bundesministerium für Wirtschaft und Energie	True	DE	de	Bundesministerium für Wirtschaft und Energie|||-473477202439188638	1593108141.2554255	Medizinprodukte und Schutzausrüstung: Europäische Normen werden kostenlos zur Verfügung gestellt	"(Stand: 28. April 2020)
In Absprache mit der Europäischen Kommission haben die europäischen Normungsorganisationen CEN und CENELEC beschlossen, den Kampf gegen das Corona-Virus zu unterstützen. Mit dem Einverständnis aller Mitglieder – darunter auch dem Deutschen Institut für Normung e.V. DIN – stellen die Organisationen bis auf Weiteres eine Reihe von Europäischen Normen für Medizinprodukte und persönliche Schutzausrüstung kostenlos zur Verfügung. Das soll die Bekämpfung der COVID-19-Pandemie unterstützen. Auch zahlreiche internationale Standards im Bereich der Anästhesie, für Beatmung, aber auch Risikomanagement und Resilienz sind dort derzeit frei verfügbar. 
Die Normen richten sich rein an professionelle Anwender. Interessierte Unternehmen und Organisationen können sie im Webshop des Beuth Verlags unter www.beuth.de/go/kostenlose-normen herunterladen. Darüber hinaus können Anwender über eine DIN-Plattform Fragen an die Experten der Normenausschüsse zu Normungsinhalten richten oder sich in kostenlosen Webinars zur Produktionsumstellung auf Schutzmasken informieren. Weitere Informationen sowie die komplette Liste aller kostenlosen Normen finden Sie auf der Internetseite des Deutschen Instituts für Normung e.V. DIN.
Das Bundesministerium für Wirtschaft und Energie begrüßt die Initiativen, die für viele Unternehmen ein Anstoß sein können, ihre Geschäftsmodelle und Produktlinien umzustellen. So können kurzfristig in der Krise sichere und qualitativ hochwertige Schutzausrüstung und Medizinprodukte hergestellt und damit auch Arbeitsplätze erhalten werden. Dabei sind Normen ausgesprochen wichtig, um die Sicherheit von Produkten zu gewährleisten und den herstellenden Betrieben eine Handreichung für ihre Herstellung geben zu können. Gerade auch kleinen und mittleren Betrieben kann so geholfen werden, in der Krise schneller reagieren und ihre Produktion wie auch Prozesse erfolgreich anpassen zu können."
